page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0025	NW1001	025	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ6 LNW North	07/10/06	Preston Fylde Jn	0	33		0.33
0025	NW1001	025	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ6 LNW North	07/10/06	Preston SB	0	41	PM	0.41
0025	NW1001	025	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ6 LNW North	07/10/06		1	20	*	1.20
0025	NW1001	025	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ6 LNW North	07/10/06		1	31	*	1.31
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0206	NW4033	001	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Carnforth North Jn	6	08		6.08
0206	NW4033	001	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		0	19		0.19
0206	NW4033	001	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		0	25	*	0.25
0206	NW4033	001	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	CARNFORTH	0	31		0.31
0206	NW4033	001	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Carnforth Station Jn	0	38		0.38
0206	NW4033	001	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Carnforth Station Jn SB (CS)	0	43	*	0.43
0206	NW4033	001	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		0	44	*	0.44
0207	NW4033	002	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Limit of Elech'ification	0	60		0.60
0207	NW4033	002	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		0	69	*	0.69
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Silverdale LC	3	11	AHBC	3.11
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		3	40	*	3.40
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	SILVERDALE	3	55		3.55
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		4	20	*	4.20
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Leaming LC	4	22	UWC	4.22
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Waterslack Quarry LC	4	74	UWC	4.74
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Black Dyke LC	5	57	AHBC	5.57
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		6	10	*	6.10
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	ARNSIDE	6	21		6.21
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Amside SB	6	29	AE	6.29
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		6	31		6.31
0208	NW4033	003	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		6	49	*	6.49
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		6	72	*	6.72
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Grange-over—Sands SB	9	31	GS	9.31
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		9	40	*	9.40
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	GRANGE-OVER-SANDS	9	43		9.43
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08		10	00	*	10.00
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Bathing Pool LC	10	20	UWC	10.20
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Carl Lane LC	10	59	UWC	10.59
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	KENTS BANK	11	27		11.27
0209	NW4033	004	Camforth North Jn. to Carlisle South Jn. (Via Barrow) CBC1 LNW North	01/03/08	Kents Bank LC	11	30	UWC	11.30
