page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Hillam Gates LC	15	57	CCTV	15.57
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06		15	10		15.10
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Milford Jn	15	07		15.07
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06		15	06		15.06
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06		15	00		15.00
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06		14	74		14.74
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Milford SB	14	71	M	14.71
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06		14	64		14.64
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06		14	21	*	14.21
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06		14	18	*	14.18
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Sherburn Jn	13	20		13.20
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Sherburn in Elmet LC	12	69	CCTV	12.69
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	SHERBURN IN ELMET	12	69		12.69
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Bramleys (Holme Farm)	13	52	UWC	13.52
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Lodge Farm	12	38	UWG	12.38
0385	LN854	008	Hall Royd Jn. to Skelton Jn. N00 London North Eastern	02/12/06	Harrisons Farm	11	78	UWC	11.78
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	Church End Farm LC	11	20	UWC	11.20
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		11	08		11.08
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	Church Fenton South Jn	10	77		10.77
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	CHURCH FENTON	10	58	*	10.58
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		10	52	*	10.52
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		10	37		10.37
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	Church Fenton North Jn	10	31	*	10.31
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		10	27		10.27
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	ULLESKELF	8	70		8.70
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		7	31	*	7.31
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		6	40	*	6.40
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	Colton South Jn	6	25		6.25
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		6	14		6.14
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	Colton Jn	5	41	*	5.41
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		182	79		182.79
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		183	50		183.50
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	Colton North Jn	183	65		183.65
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		183	77		183.77
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06		184	04		184.04
0386	LN854	009	Hall Royd Jn. to Skelton Jn. NOC ECM4 London North Eastern	26/12/06	Earfit Lane LC	184	05	RIG	184.05
0387	LN854	010	Hall Royd Jn. to Skelton Jn. ECM4 London North Eastern	02/12/06	Copmanthorpe No. 2 LC	185	19	RIG	185.19
0387	LN854	010	Hall Royd Jn. to Skelton Jn. ECM4 London North Eastern	02/12/06		186	20	*	186.20
0387	LN854	010	Hall Royd Jn. to Skelton Jn. ECM4 London North Eastern	02/12/06		186	43	*	186.43
0387	LN854	010	Hall Royd Jn. to Skelton Jn. ECM4 London North Eastern	02/12/06		187	25	*	187.25
0387	LN854	010	Hall Royd Jn. to Skelton Jn. ECM4 London North Eastern	02/12/06		187	43		187.43
0387	LN854	010	Hall Royd Jn. to Skelton Jn. ECM4 London North Eastern	02/12/06		187	78	*	187.78
0387	LN854	010	Hall Royd Jn. to Skelton Jn. ECM4 London North Eastern	02/12/06	Holgate Jn	188	07	*	188.07
0388	LN854	011	Hall Royd Jn. to Skelton Jn. ECM4 ECM5 London North Eastern	01/12/07		188	28	*	188.28
0388	LN854	011	Hall Royd Jn. to Skelton Jn. ECM4 ECM5 London North Eastern	01/12/07	YorkSB	133	33	Y	133.33
0388	LN854	011	Hall Royd Jn. to Skelton Jn. ECM4 ECM5 London North Eastern	01/12/07	YORK	188	40		188.40
0388	LN854	011	Hall Royd Jn. to Skelton Jn. ECM4 ECM5 London North Eastern	01/12/07		0	00		0.00
0388	LN854	011	Hall Royd Jn. to Skelton Jn. ECM4 ECM5 London North Eastern	01/12/07		0	26	*	0.26
0388	LN854	011	Hall Royd Jn. to Skelton Jn. ECM4 ECM5 London North Eastern	01/12/07		0	42	*	0.42
0389	LN854	012	Hall Royd Jn. to Skelton Jn. ECM5 London North Eastern	02/12/06		1	09	*	1.09
0389	LN854	012	Hall Royd Jn. to Skelton Jn. ECM5 London North Eastern	02/12/06		1	23	*	1.23
0389	LN854	012	Hall Royd Jn. to Skelton Jn. ECM5 London North Eastern	02/12/06		1	25	*	1.25
0389	LN854	012	Hall Royd Jn. to Skelton Jn. ECM5 London North Eastern	02/12/06	Skelton Jn	1	50	*	1.50
0389	LN854	012	Hall Royd Jn. to Skelton Jn. ECM5 London North Eastern	02/12/06		1	60	*	1.60
0389	LN854	012	Hall Royd Jn. to Skelton Jn. ECM5 London North Eastern	02/12/06	OHNS	2	04		2.04
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	CLEETHORPES	112	40		112.40
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		112	20	*	112.20
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		112	15	*	112.15
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		112	00	*	112.00
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	NEW GLEE	110	78		110.78
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		110	75	*	110.75
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		110	44	*	110.44
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		110	33	*	110.33
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Fish Dock Road LC	110	31	CCTV	110.31
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		110	26	*	110.26
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	GRIMSBY DOCKS	110	11		110.11
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		110	02		110.02
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		109	59		109.59
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Pasture Street SB	109	48	P	109.48
0277	LN736	001	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Pasture Street LC	109	48	MOB	109.48
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		109	29	*	109.29
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Garden Street LC	109	26	CCTV	109.26
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	GRIMSBY TOWN	109	20		109.20
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Wellowgate LC	109	14	CCTV	109.14
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		109	10	*	109.10
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Friargate LC	109	03	CCTV	109.03
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Littlefield Lane LC	108	73	CCTV	108.73
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		107	79	*	107.79
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Marsh Jn SB	107	77	M	107.77
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07	Marsh West . Jn	107	69		107.69
0278	LN736	002	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/12/07		107	56	*	107.56
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	GREAT GOATES	107	19		107.19
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Great Coates LC (AH BC)	107	19		107.19
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	No. 29 LC	106	69	UWC	106.69
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	HEALING	105	75		105.75
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Healing LC	105	74	UWC	105.74
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	STALLINGBOROUGH	104	72		104.72
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Stallingborough LC	104	72	MOB	104.72
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Stallingborough SB	104	72	31'	104.72
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Little London LC	103	56	AHBC	103.56
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Roxton Sidings LC	102	55	MCG	102.55
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Roxton Sidings SB	102	55		102.55
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	HABROUGH	101	13		101.13
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Habrough LC	101	13	AHBC	101.13
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Habrough Jn	100	55		100.55
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Old Junction LC	100	38	UWC	100.38
0279	LN736	003	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	01/10/07	Gorwood's (No. 9) LC	99	60	UWC	99.60
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Brocklesby East Jn	99	39		99.39
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Brocklesby Jn SB	99	31	B	99.31
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		99	21		99.21
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Brocklesby West Jn	99	20		99.20
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		97	03		97.03
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	New Bametby LC	95	79	M06	95.79
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		94	70	*	94.70
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Bametby EastSB	94	64	BE	94.64
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	BARNETBY	94	56		94.56
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		94	50	*	94.50
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		94	21	*	94.21
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Wrawby Jn SB	94	12	WJ	94.12
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Wrawby Jn	94	12		94.12
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		94	06	*	94.06
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		93	78	*	93.78
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Pushpole	98	64	UWC	98.64
0280	LN736	004	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Ulceby Chase Farm	98	40	UWC	98.40
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		93	35	*	93.35
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		93	29	*	93.29
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Kettleby LC	92	58	AHBC	92.58
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		91	30	*	91.30
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Brigg LC	91	23	MGL	91.23
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Brigg SB	91	23	B	91.23
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		91	10	*	91.10
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	BRIGG	91	01		91.01
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		90	60	*	90.60
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		90	47	*	90.47
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		90	35	*	90.35
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		90	17	*	90.17
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Hibaldstow LC	89	03	AHBC-X	89.03
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		86	39	*	86.39
0281	LN736	005	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		86	35	*	86.35
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Kirton Lime Sidings SB	86	20	KL	86.20
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Kirton Tunnel	85	72		85.72
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	(1334 yards)	85	10		85.10
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	KIRTON LINDSEY	84	65		84.65
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		82	67		82.67
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		82	17		82.17
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Northorpe SB	82	14	N	82.14
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Northorpe LC	82	14	MCG	82.14
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		82	10	*	82.10
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Swinedyke LC	81	38	RIG	81.38
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Bonsall Lane LC	80	23	M06	80.23
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		76	40	*	76.40
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Thonock Lane Farm LC	76	39	UWC	76.39
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		76	06		76.06
0282	LN736	006	Cleethropes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		76	00	*	76.00
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	GAINSBOROUGH CENTRAL	74	42		74.42
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Gainsborough Central SB	74	36	60	74.36
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		74	33		74.33
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Gainsborough Trent Jn SB	73	24	TJ	73.24
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Trent East Jn	73	24		73.24
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Trent West Jn	73	12		73.12
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		73	08	*	73.08
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	West Burton East Jn GF	72	18		72.18
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Bole Lane LC	72	18	UWC	72.18
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	West Burton East Jn	72	18		72.18
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		72	09		72.09
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	West Burton SB	71	40	WB	71.40
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	West Burton West Jn	70	66		70.66
0283	LN736	007	Cleethorpes tto Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Freemans Lane LC	69	60	UWC	69.60
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Clarborough Jn	68	32		68.32
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Rat Hole Lane No. 80 LC	68	19	UWC	68.19
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Clarborough Tunnel	67	79		67.79
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	(658 yards) 67t° 49	67	79	X	67.79
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Cherryholt LC	67	33	UWC	67.33
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Gringley Road LC	65	15	RC	65.15
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Thrumpton LC	64	47	MCB	64.47
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Thrumpton SB	64	47	T	64.47
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	RETFORD	64	32		64.32
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Thrumpton West Jn	63	46	Down	63.46
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		63	33	*	63.33
0284	LN736	008	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Thrumpton West Jn (Up)	63	28	*	63.28
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Rushey Sidings LC	62	45	AHBC-X	62.45
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Mansfield Road LC	62	25	CCTV	62.25
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06		60	41		60.41
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Manton Wood	58	54		58.54
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Worksop East Crossover	56	66		56.66
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Worksop Station LC	56	65	CCTV	56.65
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	WORKSOP	56	61		56.61
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Worksop SB	56	56	WP	56.56
0285	LN736	009	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	02/12/06	Worksop West Jn	56	40		56.40
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	Shireoaks East Jn	55	62		55.62
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	Shireoaks West Jn	55	00		55.00
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	Shireoaks Station LC	54	56	CCTV	54.56
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	SHIREOAKS	54	52		54.52
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07		54	46		54.46
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	Brancliff-e East Jn	53	57		53.57
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	Thorpe Salvin Public Bridleway LC	52	21		52.21
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	Kiveton Park SB	51	53	KS	51.53
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	Kiveton Park LC	51	53	MOB	51.53
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	KIVETON PARK	51	50		51.50
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07		50	70		50.70
0286	LN736	010	Cleethorpes to Nunnery Main Line Jn via Retford MACB London North Eastern	23/04/07	KIVETON BRIDGE	50	34		50.34
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06		46	62	*	46.62
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	Woodhouse Jn	46	56		46.56
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06		46	53	*	46.53
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	Woodhouse Jn SB	46	52	WH	46.52
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	WOODHOUSE	46	16		46.16
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	DARNALL	43	23		43.23
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	Woodburn Jn SB	42	29	W	42.29
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06		41	68		41.68
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06		159	33		159.33
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06		159	30	*	159.30
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06		159	16	*	159.16
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	Broad Street Tunnel	159	02		159.02
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	(109 yards)	156	77		156.77
0287	LN736	011	Cleethorpes to Nunnery Main Line Jn via Retford MAC3 NUJ2 NUJ1 London North Eastern	02/12/06	Nunnery Main Line Jn	158	77		158.77
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0250	LN3615	001	Helpsth Jn to Systh South Jn PMJ London North Eastern	02/12/06	Brassey LC	13	09	UWC	13.09
0250	LN3615	001	Helpsth Jn to Systh South Jn PMJ London North Eastern	02/12/06	Uffington & Barnack LC	12	75	M06	12.75
0251	LN3615	002	Helpsth Jn to Systh South Jn PMJ London North Eastern	31/03/07	Uffington SB	12	75	UN	12.75
0251	LN3615	002	Helpsth Jn to Systh South Jn PMJ London North Eastern	31/03/07		12	68	*	12.68
0251	LN3615	002	Helpsth Jn to Systh South Jn PMJ London North Eastern	31/03/07	Hoods Mill LC	11	08	UWC	11.08
0251	LN3615	002	Helpsth Jn to Systh South Jn PMJ London North Eastern	31/03/07		10	55	*	10.55
0251	LN3615	002	Helpsth Jn to Systh South Jn PMJ London North Eastern	31/03/07	Stamford Tunnel	10	36		10.36
0251	LN3615	002	Helpsth Jn to Systh South Jn PMJ London North Eastern	31/03/07	(341 yards) 10 020	10	36	X	10.36
0251	LN3615	002	Helpsth Jn to Systh South Jn PMJ London North Eastern	31/03/07	STAMFORD	10	11		10.11
